"id";"id_user";"tags_user";"tags_testset";"id_filme"
701;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
702;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
703;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
704;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
705;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
706;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
707;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
708;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
709;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
710;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
711;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
712;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
713;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
714;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
715;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
716;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
717;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
718;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
719;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
720;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
721;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
722;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
723;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
724;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
725;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
726;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
727;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
728;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
729;11;"post-apocalyptic,psychology,time travel,Brad Pitt,Bruce Willis,atmospheric,twist ending,adapted from/inspired by:short film,Alicia Silverstone,romance,adapted from:book,author:Jane Austen,Teen movie,Amy Heckerling,Netflix Finland,high school,1990s,Comedy,espionage,Téa Leoni does not star in this movie,theme:lying,arnold,explodeytime,Action,funny,good action,dumb dystopia,On TV all the time,Sylvester Stallone,Futuristmovies.com,Business is the antagonist,dystopia,hilarious,Los Angeles,author:Michael Crichton,herds of CGI animals,[bugÂ¿] Ä°s it true that tags that canÃ±ot be dele,[bugÂ¿] do you think that ML cares about the bugs ,[bugÂ¿] If it is truÃ© that impossible to delete t,big budget,dinosaurs,genetics,";"";0
